dataset,episode_id,failure_class,T,tau,horizon,det_esn,det_maha,det_logistic
real_research7b_long,real-looping-000,looping,11,2,8,True,True,True
real_research7b_long,real-looping-001,looping,11,2,8,True,True,True
real_research7b_long,real-looping-002,looping,11,2,8,True,True,True
real_research7b_long,real-looping-003,looping,11,2,8,True,True,True
real_research7b_long,real-looping-004,looping,11,2,8,True,True,True
real_research7b_long,real-looping-005,looping,11,2,8,True,True,True
real_research7b_long,real-tool_cascade-000,tool_cascade,11,2,8,True,True,True
real_research7b_long,real-tool_cascade-001,tool_cascade,11,2,8,True,True,True
real_research7b_long,real-tool_cascade-002,tool_cascade,11,2,8,True,True,True
real_research7b_long,real-tool_cascade-003,tool_cascade,11,2,8,True,True,True
real_research7b_long,real-tool_cascade-004,tool_cascade,5,2,2,True,True,True
real_research7b_long,real-tool_cascade-005,tool_cascade,11,2,8,True,True,True
real_research7b_long,real-rate_limit-000,rate_limit,11,2,8,True,True,True
real_research7b_long,real-rate_limit-001,rate_limit,11,2,8,True,True,True
real_research7b_long,real-rate_limit-002,rate_limit,11,2,8,True,True,True
real_research7b_long,real-rate_limit-003,rate_limit,11,2,8,True,True,True
real_research7b_long,real-rate_limit-004,rate_limit,11,2,8,True,True,True
real_research7b_long,real-rate_limit-005,rate_limit,11,2,8,True,True,True
real_research7b_long,real-timeout-000,timeout,11,2,8,True,True,True
real_research7b_long,real-timeout-001,timeout,13,2,10,True,True,True
real_research7b_long,real-timeout-002,timeout,11,2,8,True,True,True
real_research7b_long,real-timeout-003,timeout,11,2,8,True,True,True
real_research7b_long,real-timeout-004,timeout,11,2,8,True,True,True
real_research7b_long,real-timeout-005,timeout,10,2,7,True,True,True
real_research7b_long,real-wrong_document-000,wrong_document,11,2,8,False,True,True
real_research7b_long,real-wrong_document-001,wrong_document,11,2,8,False,False,False
real_research7b_long,real-wrong_document-002,wrong_document,12,2,9,True,False,False
real_research7b_long,real-wrong_document-003,wrong_document,12,2,9,False,False,False
real_research7b_long,real-wrong_document-004,wrong_document,11,2,8,False,True,True
real_research7b_long,real-wrong_document-005,wrong_document,11,2,8,False,True,False
real_research7b_long,real-malformed_json-000,malformed_json,11,2,8,False,True,True
real_research7b_long,real-malformed_json-001,malformed_json,11,2,8,False,True,True
real_research7b_long,real-malformed_json-002,malformed_json,11,2,8,False,False,False
real_research7b_long,real-malformed_json-003,malformed_json,11,2,8,False,False,False
real_research7b_long,real-malformed_json-004,malformed_json,11,2,8,False,False,False
real_research7b_long,real-malformed_json-005,malformed_json,11,2,8,False,True,True
real_research7b_long,real-context_corruption-000,context_corruption,11,2,8,False,False,False
real_research7b_long,real-context_corruption-001,context_corruption,12,2,9,False,False,False
real_research7b_long,real-context_corruption-002,context_corruption,11,2,8,False,False,False
real_research7b_long,real-context_corruption-003,context_corruption,11,2,8,False,False,False
real_research7b_long,real-context_corruption-004,context_corruption,11,2,8,False,False,False
real_research7b_long,real-context_corruption-005,context_corruption,11,2,8,False,False,False
